project;mergecommit;leftcommit;basecommit;rightcommit;ssmergeconfs;ssmergeloc;ssmergerenamingconfs;ssmergedeletionconfs;ssmergeinnerdeletionconfs;ssmergetaeconfs;ssmergenereoconfs;ssmergeinitlblocksconfs;ssmergeacidentalconfs;unmergeconfs;unmergeloc;unmergetime;ssmergetime;unmergeduplicateddeclarationerrors;unmergeorderingconfs;equalconfs
/usr/miner/projects/RDUProject3;6b76ebafcb8cf73d23cecf42983e536347d772af;65fd3b53;6025dac810da73d2f6c6ce333105d44f96baedc0;699958e5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject3;8ca34f12b8842bf635f1f96a7bc1023b694a70b7;f5613b4c;b6911257cebcc697d56b1bfbe10142cc4051c40e;058dab60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject6;9eb859b52fa022f16ac66bc7a3f75dd69eb17b85;0de6bca8b;ac59ef10bee045334f73053f6e7e16bde62be456;89e9fe3f3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;1645f5bcde2758480723c560a65bcd575f9f11ae;2e4e743c;2e4e743c0a5fc62c3458a5c497298ac64cefd65b;3573182a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject2;b0a7e923049db22d835d94aa27d130b81907c24a;79634bc2;564c597361987648f035408e43807a4463071597;9352e8f2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject12;8b11e14c27486f1ae3b9dc3c20bd968dfcd4f546;31cabd49;dee418601ec0267eb34aed41fdeaa0c7ef64dc21;ceb74590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject3;4ba8b6ef0e0c497bda8882fd77fd4a06fbc64b7a;0323b5f0;65fd3b5383cf23e639269dbe9d58115eaf2f50a3;6b76ebaf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject3;fb0c48118122537fc749d0d34afd7cb7073650a3;35c89276;f55f92d98931d0baaed1d3068980d2f317c94751;9afc8d2e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject6;3ed0d2c6b77c0e9b5f179e9122662fb6d3544a06;b9e01815e;89e9fe3f3b6d50464f326053f13a2b78ea5a6bcd;df45925a1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;995919a6aa0c03380db162042f951a5148f1b401;6be62f54;6be62f54ced346ef7423adcf09e78a290082329b;841b5f52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject2;86003b103307f35b3b006abdca8b9e83d4f70374;eb674371;9352e8f21784f2dc800cec76b8c6e24102be8e9b;b0a7e923;0;0;0;0;0;0;0;0;0;0;0;19540800;207869500;0;0;0
/usr/miner/projects/RDIProject12;ba90cf1343559a09dc4f46f4816a4259bb01d3fb;dcfe58c8;f8380f725726e49cf41b91f05190847fd484bd6a;8b11e14c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject3;f70195bf45edc7ef8f27c08cd8fc249a471fb78b;d60439e4;62b2e5caaf51083538168a9852a9687c3c675bc0;6b50f6f1;24;2519;1;0;0;0;0;0;14;24;2645;241093300;956666804;0;0;10
/usr/miner/projects/RDIProject3;b363ad3a04d2e5d9c2aecdfde22bee2ed8e54cf7;6c4f75a4;8ca34f12b8842bf635f1f96a7bc1023b694a70b7;3c75d06f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject6;a9c93a1a48c43a6cf00c1237358c9094e8438349;eeadf7ff9;d228b816ecda391520ecc9758743be8b5e20f863;c05d4ae37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;0f199df2e6e1b4023375c342874ab362f0ba3ce0;8988e0ac;522299f813f6b73786c2d6244e48d42eb84ecc3d;995919a6;0;0;0;0;0;0;0;0;0;0;0;158607500;1222258412;0;0;0
/usr/miner/projects/RDUProject2;1534b919227463af61f6980a12d001440bb14333;8fb077aa;b0a7e923049db22d835d94aa27d130b81907c24a;fbebe427;0;0;0;0;0;0;0;0;0;0;0;20397300;227067100;0;0;0
